bridgeID,StructureID,Start Node,End Node,"Millbrae-Richmond (1=yes, 0=no)",Richmond-Fremont,SFO-Bay Point,Bay Point-Montgomery,Bay Point-Daly City,Concord-Daly City,Concord-24th St,Pleasant Hill - Daly City,Pleasant Hill - Montgomery,Montogmery- Concord,24th st- bay point,daly city - dublin,daly city - fremont,Notes
-1,-1,Embarcadero,West Oakland,1,0,1,1,1,1,1,1,1,1,1,1,1,
3152,1409,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3151,1408,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3150,1407,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3149,1406,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3148,1405,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3147,1404,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3146,1403,Colma,Daly City,1,0,1,0,0,0,0,0,0,0,0,0,0,
3145,1402,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3144,1401,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3143,1400,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3142,1399,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3141,1398,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3140,1397,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3139,1396,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3138,1395,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3137,1394,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3136,1393,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3135,1392,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3134,1391,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3133,1390,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3132,1389,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3131,1388,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3130,1387,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3129,1386,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3128,1385,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3127,1384,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3126,1383,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3125,1382,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3124,1381,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3123,1380,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3122,1379,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3121,1378,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3120,1377,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3119,1376,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3118,1375,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3117,1374,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3116,1373,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3115,1372,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3114,1371,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3113,1370,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3112,1369,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3111,1368,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3110,1367,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3109,1366,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3108,1365,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3107,1364,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3106,1363,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3105,1362,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3104,1361,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3103,1360,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3102,1359,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3101,1358,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3100,1357,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3099,1356,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3098,1355,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3097,1354,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3096,1353,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3095,1352,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3094,1351,Daly City,Balboa Park,1,0,1,0,1,1,0,1,0,0,0,1,1,
3093,1350,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3092,1349,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3091,1348,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3090,1347,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3089,1346,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3088,1345,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3087,1344,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3086,1343,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3085,1342,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3084,1341,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3083,1340,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3082,1339,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3081,1338,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3080,1337,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3079,1336,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3078,1335,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3077,1334,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3076,1333,Fremont,Union City,0,1,0,0,0,0,0,0,0,0,0,0,1,
3075,1332,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3074,1331,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3073,1330,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3072,1329,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3071,1328,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3070,1327,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3069,1326,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3068,1325,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3067,1324,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3066,1323,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3065,1322,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3064,1321,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3063,1320,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3062,1319,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3061,1318,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3060,1317,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3059,1316,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3058,1315,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3057,1314,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3056,1313,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3055,1312,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3054,1311,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3053,1310,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3052,1309,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3051,1308,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3050,1307,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3049,1306,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3048,1305,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3047,1304,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3046,1303,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3045,1302,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3044,1301,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3043,1300,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3042,1299,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3041,1298,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3040,1297,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3039,1296,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3038,1295,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3037,1294,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3036,1293,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3035,1292,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3034,1291,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3033,1290,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3032,1289,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3031,1288,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3030,1287,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3029,1286,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3028,1285,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3027,1284,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3026,1283,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3025,1282,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3024,1281,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3023,1280,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3022,1279,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3021,1278,Union City,South Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3020,1277,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3019,1276,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3018,1275,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3017,1274,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3016,1273,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3015,1272,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3014,1271,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3013,1270,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3012,1269,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3011,1268,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3010,1267,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3009,1266,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3008,1265,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3007,1264,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3006,1263,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3005,1262,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3004,1261,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3003,1260,South Hayward,Hayward,0,1,0,0,0,0,0,0,0,0,0,0,1,
3002,1259,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
3001,1258,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
3000,1257,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2999,1256,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2998,1255,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2997,1254,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2996,1253,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2995,1252,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2994,1251,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2993,1250,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2992,1249,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2991,1248,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2990,1247,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2989,1246,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2988,1245,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2987,1244,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2986,1243,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2985,1242,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2984,1241,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2983,1240,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2982,1239,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2981,1238,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2980,1237,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2979,1236,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2978,1235,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2977,1234,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2976,1233,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2975,1232,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2974,1231,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2973,1230,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2972,1229,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2971,1228,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2970,1227,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2969,1226,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2968,1225,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2967,1224,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2966,1223,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2965,1222,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2964,1221,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2963,1220,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2962,1219,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2961,1218,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2960,1217,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2959,1216,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2958,1215,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2957,1214,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2956,1213,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2955,1212,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2954,1211,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2953,1210,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2952,1209,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2951,1208,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2950,1207,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2949,1206,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2948,1205,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2947,1204,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2946,1203,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2945,1202,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2944,1201,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2943,1200,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2942,1199,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2941,1198,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2940,1197,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2939,1196,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2938,1195,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2937,1194,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2936,1193,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2935,1192,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2934,1191,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2933,1190,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2932,1189,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2931,1188,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2930,1187,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2929,1186,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2928,1185,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2927,1184,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2926,1183,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2925,1182,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2924,1181,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2923,1180,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2922,1179,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2921,1178,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2920,1177,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2919,1176,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2918,1175,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2917,1174,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2916,1173,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2915,1172,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2914,1171,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2913,1170,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2912,1169,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2911,1168,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2910,1167,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2909,1166,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2908,1165,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2907,1164,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2906,1163,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2905,1162,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2904,1161,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2903,1160,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2902,1159,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2901,1158,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2900,1157,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
2899,1156,Hayward,Bayfair,0,1,0,0,0,0,0,0,0,0,0,0,1,
